index,date,time,people,catering,client,id,Gender,weight,weight ratio,ethnic_food,fav_cuisine,is_pref,greek_food,indian_food,italian_food,arabic_food,thai_food,healthy,sum
1118,10/22/19,8:20,30,General,ConnectNow,27,2,160,-0.00621118,2,Italian,,,,,,,,0
1119,10/22/19,8:20,30,General,ConnectNow,116,2,150,-0.068322981,2,General,5,,,,,,,5
1120,10/22/19,8:20,30,General,ConnectNow,120,2,185,0.149068323,5,Indian,,,,,,,,0
1121,10/22/19,8:20,30,General,ConnectNow,88,2,155,-0.037267081,3,General,5,,,,,,,5
1122,10/22/19,8:20,30,General,ConnectNow,53,2,200,0.242236025,4,General,5,,,,,,,5
1123,10/22/19,8:20,30,General,ConnectNow,38,1,170,0.055900621,4,Italian,,,,,,,,0
1124,10/22/19,8:20,30,General,ConnectNow,79,1,135,-0.161490683,3,Asian,,,,,,,,0
1125,10/22/19,8:20,30,General,ConnectNow,55,2,165,0.02484472,5,Mexican,,,,,,,,0
1126,10/22/19,8:20,30,General,ConnectNow,75,2,161,0,3,General,5,,,,,,,5
1127,10/22/19,8:20,30,General,ConnectNow,58,1,140,-0.130434783,2,Italian,,,,,,,,0
1128,10/22/19,8:20,30,General,ConnectNow,74,2,200,0.242236025,3,Mexican,,,,,,,,0
1129,10/22/19,8:20,30,General,ConnectNow,24,2,185,0.149068323,5,Italian,,,,,,,,0
1130,10/22/19,8:20,30,General,ConnectNow,48,2,145,-0.099378882,3,Asian,,,,,,,,0
1131,10/22/19,8:20,30,General,ConnectNow,113,1,129,-0.198757764,5,Italian,,,,,,,,0
1132,10/22/19,8:20,30,General,ConnectNow,99,2,185,0.149068323,5,Italian,,,,,,,,0
1133,10/22/19,8:20,30,General,ConnectNow,117,1,170,0.055900621,4,Asian,,,,,,,,0
1134,10/22/19,8:20,30,General,ConnectNow,69,1,145,-0.099378882,4,Italian,,,,,,,,0
1135,10/22/19,8:20,30,General,ConnectNow,99,2,185,0.149068323,5,Italian,,,,,,,,0
1136,10/22/19,8:20,30,General,ConnectNow,24,2,185,0.149068323,5,Italian,,,,,,,,0
1137,10/22/19,8:20,30,General,ConnectNow,27,2,160,-0.00621118,2,Italian,,,,,,,,0
1138,10/22/19,8:20,30,General,ConnectNow,3,1,161,0,5,Turkish,,,,,,,,0
1139,10/22/19,8:20,30,General,ConnectNow,114,1,170,0.055900621,3,Italian,,,,,,,,0
1140,10/22/19,8:20,30,General,ConnectNow,102,1,160,-0.00621118,5,Asian,,,,,,,,0
1141,10/22/19,8:20,30,General,ConnectNow,48,2,145,-0.099378882,3,Asian,,,,,,,,0
1142,10/22/19,8:20,30,General,ConnectNow,28,2,175,0.086956522,3,Italian,,,,,,,,0
1143,10/22/19,11:45,14,Asian,Florio,117,1,170,0.055900621,4,Asian,5,,,,,5,,10
1144,10/22/19,11:45,14,Asian,Florio,67,1,125,-0.223602484,3,Asian,5,,,,,3,,8
1145,10/22/19,11:45,14,Asian,Florio,11,1,116,-0.279503106,5,French,,,,,,,,0
1146,10/22/19,11:45,14,Asian,Florio,107,1,130,-0.192546584,5,Indian,,,,,,4,,4
1147,10/22/19,11:45,14,Asian,Florio,73,2,140,-0.130434783,4,Italian,,,,,,3,,3
1148,10/22/19,11:45,14,Asian,Florio,6,1,190,0.180124224,4,General,,,,,,4,,4
1149,10/22/19,11:45,14,Asian,Florio,22,2,195,0.211180124,3,Italian,,,,,,5,,5
1150,10/22/19,11:45,14,Asian,Florio,91,2,260,0.614906832,3,Italian,,,,,,3,,3
1151,10/22/19,11:45,14,Asian,Florio,29,2,180,0.118012422,2,Asian,5,,,,,,,5
1152,10/22/19,11:45,14,Asian,Florio,101,1,125,-0.223602484,5,Italian,,,,,,5,,5
1153,10/22/19,11:45,14,Asian,Florio,90,1,129,-0.198757764,5,Asian,5,,,,,5,,10
1154,10/22/19,11:45,14,Asian,Florio,13,2,264,0.639751553,4,General,,,,,,3,,3
1155,10/22/19,11:45,14,Asian,Florio,116,2,150,-0.068322981,2,General,,,,,,,,0
1156,10/22/19,12:00,16,General,PGC Committee,74,2,200,0.242236025,3,Mexican,,,,,,,,0
1157,10/22/19,12:00,16,General,PGC Committee,59,1,155,-0.037267081,5,Asian,,,,,,,,0
1158,10/22/19,12:00,16,General,PGC Committee,80,2,145,-0.099378882,5,Asian,,,,,,,,0
1159,10/22/19,12:00,16,General,PGC Committee,73,2,140,-0.130434783,4,Italian,,,,,,,,0
1160,10/22/19,12:00,16,General,PGC Committee,111,1,160,-0.00621118,3,Italian,,,,,,,,0
1161,10/22/19,12:00,16,General,PGC Committee,63,2,210,0.304347826,2,Mexican,,,,,,,,0
1162,10/22/19,12:00,16,General,PGC Committee,95,2,175,0.086956522,5,Greek,,,,,,,,0
1163,10/22/19,12:00,16,General,PGC Committee,91,2,260,0.614906832,3,Italian,,,,,,,,0
1164,10/22/19,12:00,16,General,PGC Committee,29,2,180,0.118012422,2,Asian,,,,,,,,0
1165,10/22/19,12:00,16,General,PGC Committee,102,1,160,-0.00621118,5,Asian,,,,,,,,0
1166,10/22/19,12:00,16,General,PGC Committee,48,2,145,-0.099378882,3,Asian,,,,,,,,0
1167,10/22/19,12:00,16,General,PGC Committee,90,1,129,-0.198757764,5,Asian,,,,,,,,0
1168,10/22/19,12:00,16,General,PGC Committee,98,1,155,-0.037267081,3,Italian,,,,,,,,0
1169,10/22/19,12:00,16,General,PGC Committee,34,1,128,-0.204968944,4,Indian,,,,,,,,0
1170,10/22/19,12:00,16,General,PGC Committee,102,1,160,-0.00621118,5,Asian,,,,,,,,0
1171,10/22/19,12:00,13,General,Godzilla,96,2,184,0.142857143,4,General,5,,,,,,,5
1172,10/22/19,12:00,13,General,Godzilla,110,1,200,0.242236025,2,Italian,,,,,,,,0
1173,10/22/19,12:00,13,General,Godzilla,73,2,140,-0.130434783,4,Italian,,,,,,,,0
1174,10/22/19,12:00,13,General,Godzilla,16,2,180,0.118012422,1,Mexican,,,,,,,,0
1175,10/22/19,12:00,13,General,Godzilla,123,1,120,-0.254658385,5,Asian,,,,,,,,0
1176,10/22/19,12:00,13,General,Godzilla,50,2,150,-0.068322981,3,Italian,,,,,,,,0
1177,10/22/19,12:00,13,General,Godzilla,119,1,140,-0.130434783,4,General,5,,,,,,,5
1178,10/22/19,12:00,13,General,Godzilla,38,1,170,0.055900621,4,Italian,,,,,,,,0
1179,10/22/19,12:00,13,General,Godzilla,88,2,155,-0.037267081,3,General,5,,,,,,,5
1180,10/22/19,12:00,13,General,Godzilla,4,1,240,0.49068323,5,African,,,,,,,,0
1181,10/22/19,12:00,13,General,Godzilla,4,1,240,0.49068323,5,African,,,,,,,,0
1182,10/22/19,12:00,13,General,Godzilla,63,2,210,0.304347826,2,Mexican,,,,,,,,0
1183,10/22/19,12:00,30,General,ConnectNow,91,2,260,0.614906832,3,Italian,,,,,,,,0
1184,10/22/19,12:00,30,General,ConnectNow,109,1,128,-0.204968944,2,Italian,,,,,,,,0
1185,10/22/19,12:00,30,General,ConnectNow,55,2,165,0.02484472,5,Mexican,,,,,,,,0
1186,10/22/19,12:00,30,General,ConnectNow,78,2,200,0.242236025,1,General,5,,,,,,,5
1187,10/22/19,12:00,30,General,ConnectNow,110,1,200,0.242236025,2,Italian,,,,,,,,0
1188,10/22/19,12:00,30,General,ConnectNow,17,1,145,-0.099378882,2,General,5,,,,,,,5
1189,10/22/19,12:00,30,General,ConnectNow,1,2,187,0.161490683,1,Arabic,,,,,,,,0
1190,10/22/19,12:00,30,General,ConnectNow,63,2,210,0.304347826,2,Mexican,,,,,,,,0
1191,10/22/19,12:00,30,General,ConnectNow,21,2,175,0.086956522,4,Italian,,,,,,,,0
1192,10/22/19,12:00,30,General,ConnectNow,121,1,156,-0.031055901,4,Italian,,,,,,,,0
1193,10/22/19,12:00,30,General,ConnectNow,65,1,140,-0.130434783,4,Italian,,,,,,,,0
1194,10/22/19,12:00,30,General,ConnectNow,56,1,192,0.192546584,3,General,5,,,,,,,5
1195,10/22/19,12:00,30,General,ConnectNow,38,1,170,0.055900621,4,Italian,,,,,,,,0
1196,10/22/19,12:00,30,General,ConnectNow,89,2,175,0.086956522,5,Mexican,,,,,,,,0
1197,10/22/19,12:00,30,General,ConnectNow,89,2,175,0.086956522,5,Mexican,,,,,,,,0
1198,10/22/19,12:00,30,General,ConnectNow,44,1,100,-0.378881988,5,Italian,,,,,,,,0
1199,10/22/19,12:00,30,General,ConnectNow,63,2,210,0.304347826,2,Mexican,,,,,,,,0
1200,10/22/19,12:00,30,General,ConnectNow,44,1,100,-0.378881988,5,Italian,,,,,,,,0
1201,10/22/19,12:00,30,General,ConnectNow,14,1,123,-0.236024845,5,Italian,,,,,,,,0
1202,10/22/19,12:00,30,General,ConnectNow,29,2,180,0.118012422,2,Asian,,,,,,,,0
1203,10/22/19,12:00,30,General,ConnectNow,60,1,155,-0.037267081,5,General,5,,,,,,,5
1204,10/22/19,12:00,30,General,ConnectNow,38,1,170,0.055900621,4,Italian,,,,,,,,0
1205,10/22/19,12:00,30,General,ConnectNow,104,1,130,-0.192546584,5,Indian,,,,,,,,0
1206,10/22/19,12:00,30,General,ConnectNow,60,1,155,-0.037267081,5,General,5,,,,,,,5
1207,10/22/19,12:00,30,General,ConnectNow,15,2,185,0.149068323,4,Asian,,,,,,,,0
1208,10/22/19,12:00,30,General,ConnectNow,81,1,130,-0.192546584,4,Italian,,,,,,,,0
1209,10/22/19,12:00,30,General,ConnectNow,74,2,200,0.242236025,3,Mexican,,,,,,,,0
1210,10/22/19,12:00,30,General,ConnectNow,57,2,175,0.086956522,5,Italian,,,,,,,,0
1211,10/22/19,12:00,30,General,ConnectNow,89,2,175,0.086956522,5,Mexican,,,,,,,,0
1212,10/22/19,12:15,40,General,Forward,50,2,150,-0.068322981,3,Italian,,,,,,,,0
1213,10/22/19,12:15,40,General,Forward,16,2,180,0.118012422,1,Mexican,,,,,,,,0
1214,10/22/19,12:15,40,General,Forward,45,1,170,0.055900621,5,Italian,,,,,,,,0
1215,10/22/19,12:15,40,General,Forward,86,1,140,-0.130434783,3,Asian,,,,,,,,0
1216,10/22/19,12:15,40,General,Forward,73,2,140,-0.130434783,4,Italian,,,,,,,,0
1217,10/22/19,12:15,40,General,Forward,50,2,150,-0.068322981,3,Italian,,,,,,,,0
1218,10/22/19,12:15,40,General,Forward,2,1,155,-0.037267081,4,Italian,,,,,,,,0
1219,10/22/19,12:15,40,General,Forward,54,2,265,0.645962733,3,General,5,,,,,,,5
1220,10/22/19,12:15,40,General,Forward,116,2,150,-0.068322981,2,General,5,,,,,,,5
1221,10/22/19,12:15,40,General,Forward,30,2,167,0.037267081,5,Asian,,,,,,,,0
1222,10/22/19,12:15,40,General,Forward,40,2,175,0.086956522,3,Italian,,,,,,,,0
1223,10/22/19,12:15,40,General,Forward,58,1,140,-0.130434783,2,Italian,,,,,,,,0
1224,10/22/19,12:15,40,General,Forward,98,1,155,-0.037267081,3,Italian,,,,,,,,0
1225,10/22/19,12:15,40,General,Forward,79,1,135,-0.161490683,3,Asian,,,,,,,,0
1226,10/22/19,12:15,40,General,Forward,88,2,155,-0.037267081,3,General,5,,,,,,,5
1227,10/22/19,12:15,40,General,Forward,76,1,120,-0.254658385,5,Italian,,,,,,,,0
1228,10/22/19,12:15,40,General,Forward,28,2,175,0.086956522,3,Italian,,,,,,,,0
1229,10/22/19,12:15,40,General,Forward,3,1,161,0,5,Turkish,,,,,,,,0
1230,10/22/19,12:15,40,General,Forward,74,2,200,0.242236025,3,Mexican,,,,,,,,0
1231,10/22/19,12:15,40,General,Forward,24,2,185,0.149068323,5,Italian,,,,,,,,0
1232,10/22/19,12:15,40,General,Forward,92,1,135,-0.161490683,2,General,5,,,,,,,5
1233,10/22/19,12:15,40,General,Forward,80,2,145,-0.099378882,5,Asian,,,,,,,,0
1234,10/22/19,12:15,40,General,Forward,105,1,230,0.428571429,4,Italian,,,,,,,,0
1235,10/22/19,12:15,40,General,Forward,21,2,175,0.086956522,4,Italian,,,,,,,,0
1236,10/22/19,12:15,40,General,Forward,33,2,161,0,5,Italian,,,,,,,,0
1237,10/22/19,12:15,40,General,Forward,93,2,190,0.180124224,1,General,5,,,,,,,5
1238,10/22/19,12:15,40,General,Forward,5,1,190,0.180124224,4,Asian,,,,,,,,0
1239,10/22/19,12:15,40,General,Forward,5,1,190,0.180124224,4,Asian,,,,,,,,0
1240,10/22/19,12:15,40,General,Forward,103,1,135,-0.161490683,5,Italian,,,,,,,,0
1241,10/22/19,12:15,40,General,Forward,72,1,140,-0.130434783,5,Italian,,,,,,,,0
1242,10/22/19,12:15,40,General,Forward,99,2,185,0.149068323,5,Italian,,,,,,,,0
1243,10/22/19,12:15,40,General,Forward,18,2,170,0.055900621,4,Italian,,,,,,,,0
1244,10/22/19,12:15,40,General,Forward,10,1,125,-0.223602484,5,Indian,,,,,,,,0
1245,10/22/19,12:15,40,General,Forward,104,1,130,-0.192546584,5,Indian,,,,,,,,0
1246,10/22/19,12:15,40,General,Forward,80,2,145,-0.099378882,5,Asian,,,,,,,,0
1247,10/22/19,12:15,40,General,Forward,96,2,184,0.142857143,4,General,5,,,,,,,5
1248,10/22/19,12:15,40,General,Forward,75,2,161,0,3,General,5,,,,,,,5
1249,10/22/19,12:15,40,General,Forward,88,2,155,-0.037267081,3,General,5,,,,,,,5
1250,10/22/19,12:15,40,General,Forward,37,1,150,-0.068322981,4,Spanish,,,,,,,,0
1251,10/22/19,12:30,10,Asian,Cerus,43,1,135,-0.161490683,3,Mexican,,,,,,4,,4
1252,10/22/19,12:30,10,Asian,Cerus,113,1,129,-0.198757764,5,Italian,,,,,,5,,5
1253,10/22/19,12:30,10,Asian,Cerus,54,2,265,0.645962733,3,General,,,,,,,,0
1254,10/22/19,12:30,10,Asian,Cerus,62,1,118,-0.267080745,4,Italian,,,,,,,,0
1255,10/22/19,12:30,10,Asian,Cerus,82,1,190,0.180124224,4,Italian,,,,,,4,,4
1256,10/22/19,12:30,10,Asian,Cerus,66,1,112,-0.304347826,3,Italian,,,,,,4,,4
1257,10/22/19,12:30,10,Asian,Cerus,16,2,180,0.118012422,1,Mexican,,,,,,,,0
1258,10/22/19,12:30,10,Asian,Cerus,28,2,175,0.086956522,3,Italian,,,,,,3,,3
1259,10/22/19,12:30,10,Asian,Cerus,21,2,175,0.086956522,4,Italian,,,,,,,,0
1260,10/22/19,12:30,12,General,Ortus,40,2,175,0.086956522,3,Italian,,,,,,,,0
1261,10/22/19,12:30,12,General,Ortus,108,1,165,0.02484472,4,Asian,,,,,,,,0
1262,10/22/19,12:30,12,General,Ortus,13,2,264,0.639751553,4,General,5,,,,,,,5
1263,10/22/19,12:30,12,General,Ortus,1,2,187,0.161490683,1,Arabic,,,,,,,,0
1264,10/22/19,12:30,12,General,Ortus,59,1,155,-0.037267081,5,Asian,,,,,,,,0
1265,10/22/19,12:30,12,General,Ortus,115,2,138,-0.142857143,4,Asian,,,,,,,,0
1266,10/22/19,12:30,12,General,Ortus,124,2,135,-0.161490683,2,Italian,,,,,,,,0
1267,10/22/19,12:30,12,General,Ortus,48,2,145,-0.099378882,3,Asian,,,,,,,,0
1268,10/22/19,12:30,12,General,Ortus,44,1,100,-0.378881988,5,Italian,,,,,,,,0
1269,10/22/19,12:30,12,General,Ortus,113,1,129,-0.198757764,5,Italian,,,,,,,,0
1270,10/22/19,12:30,12,General,Ortus,42,1,120,-0.254658385,4,Italian,,,,,,,,0
1271,10/21/19,12:00,13,Spanish,Godzilla,118,1,113,-0.298136646,4,Asian,,,,,,,,0
1272,10/21/19,12:00,13,Spanish,Godzilla,57,2,175,0.086956522,5,Italian,,,,,,,,0
1273,10/21/19,12:00,13,Spanish,Godzilla,100,1,165,0.02484472,3,italian,,,,,,,,0
1274,10/21/19,12:00,13,Spanish,Godzilla,88,2,155,-0.037267081,3,General,,,,,,,,0
1275,10/21/19,12:00,13,Spanish,Godzilla,81,1,130,-0.192546584,4,Italian,,,,,,,,0
1276,10/21/19,12:00,13,Spanish,Godzilla,39,1,150,-0.068322981,4,General,,,,,,,,0
1277,10/21/19,12:00,13,Spanish,Godzilla,9,1,180,0.118012422,5,Mexican,,,,,,,,0
1278,10/21/19,12:00,13,Spanish,Godzilla,108,1,165,0.02484472,4,Asian,,,,,,,,0
1279,10/21/19,12:00,13,Spanish,Godzilla,72,1,140,-0.130434783,5,Italian,,,,,,,,0
1280,10/21/19,12:00,13,Spanish,Godzilla,123,1,120,-0.254658385,5,Asian,,,,,,,,0
1281,10/21/19,12:00,13,Spanish,Godzilla,94,2,165,0.02484472,5,Italian,,,,,,,,0
1282,10/21/19,12:00,13,Spanish,Godzilla,27,2,160,-0.00621118,2,Italian,,,,,,,,0
1283,10/21/19,12:00,8,General,PGC Committee,50,2,150,-0.068322981,3,Italian,,,,,,,,0
1284,10/21/19,12:00,8,General,PGC Committee,24,2,185,0.149068323,5,Italian,,,,,,,,0
1285,10/21/19,12:00,8,General,PGC Committee,57,2,175,0.086956522,5,Italian,,,,,,,,0
1286,10/21/19,12:00,8,General,PGC Committee,104,1,130,-0.192546584,5,Indian,,,,,,,,0
1287,10/21/19,12:00,8,General,PGC Committee,104,1,130,-0.192546584,5,Indian,,,,,,,,0
1288,10/21/19,12:00,8,General,PGC Committee,119,1,140,-0.130434783,4,General,5,,,,,,,5
1289,10/21/19,12:00,8,General,PGC Committee,105,1,230,0.428571429,4,Italian,,,,,,,,0
1290,10/21/19,12:15,40,General,Forward,121,1,156,-0.031055901,4,Italian,,,,,,,,0
1291,10/21/19,12:15,40,General,Forward,19,1,135,-0.161490683,1,Italian,,,,,,,,0
1292,10/21/19,12:15,40,General,Forward,116,2,150,-0.068322981,2,General,5,,,,,,,5
1293,10/21/19,12:15,40,General,Forward,50,2,150,-0.068322981,3,Italian,,,,,,,,0
1294,10/21/19,12:15,40,General,Forward,11,1,116,-0.279503106,5,French,,,,,,,,0
1295,10/21/19,12:15,40,General,Forward,98,1,155,-0.037267081,3,Italian,,,,,,,,0
1296,10/21/19,12:15,40,General,Forward,65,1,140,-0.130434783,4,Italian,,,,,,,,0
1297,10/21/19,12:15,40,General,Forward,17,1,145,-0.099378882,2,General,5,,,,,,,5
1298,10/21/19,12:15,40,General,Forward,26,1,125,-0.223602484,2,General,5,,,,,,,5
1299,10/21/19,12:15,40,General,Forward,92,1,135,-0.161490683,2,General,5,,,,,,,5
1300,10/21/19,12:15,40,General,Forward,11,1,116,-0.279503106,5,French,,,,,,,,0
1301,10/21/19,12:15,40,General,Forward,60,1,155,-0.037267081,5,General,5,,,,,,,5
1302,10/21/19,12:15,40,General,Forward,5,1,190,0.180124224,4,Asian,,,,,,,,0
1303,10/21/19,12:15,40,General,Forward,84,1,127,-0.211180124,5,Spanish,,,,,,,,0
1304,10/21/19,12:15,40,General,Forward,19,1,135,-0.161490683,1,Italian,,,,,,,,0
1305,10/21/19,12:15,40,General,Forward,2,1,155,-0.037267081,4,Italian,,,,,,,,0
1306,10/21/19,12:15,40,General,Forward,98,1,155,-0.037267081,3,Italian,,,,,,,,0
1307,10/21/19,12:15,40,General,Forward,67,1,125,-0.223602484,3,Asian,,,,,,,,0
1308,10/21/19,12:15,40,General,Forward,99,2,185,0.149068323,5,Italian,,,,,,,,0
1309,10/21/19,12:15,40,General,Forward,18,2,170,0.055900621,4,Italian,,,,,,,,0
1310,10/21/19,12:15,40,General,Forward,62,1,118,-0.267080745,4,Italian,,,,,,,,0
1311,10/21/19,12:15,40,General,Forward,64,1,180,0.118012422,5,Mexican,,,,,,,,0
1312,10/21/19,12:15,40,General,Forward,63,2,210,0.304347826,2,Mexican,,,,,,,,0
1313,10/21/19,12:15,40,General,Forward,93,2,190,0.180124224,1,General,5,,,,,,,5
1314,10/21/19,12:15,40,General,Forward,4,1,240,0.49068323,5,African,,,,,,,,0
1315,10/21/19,12:15,40,General,Forward,38,1,170,0.055900621,4,Italian,,,,,,,,0
1316,10/21/19,12:15,40,General,Forward,107,1,130,-0.192546584,5,Indian,,,,,,,,0
1317,10/21/19,12:15,40,General,Forward,80,2,145,-0.099378882,5,Asian,,,,,,,,0
1318,10/21/19,12:15,40,General,Forward,115,2,138,-0.142857143,4,Asian,,,,,,,,0
1319,10/21/19,12:15,40,General,Forward,37,1,150,-0.068322981,4,Spanish,,,,,,,,0
1320,10/21/19,12:15,40,General,Forward,74,2,200,0.242236025,3,Mexican,,,,,,,,0
1321,10/21/19,12:15,40,General,Forward,17,1,145,-0.099378882,2,General,5,,,,,,,5
1322,10/21/19,12:15,40,General,Forward,81,1,130,-0.192546584,4,Italian,,,,,,,,0
1323,10/21/19,12:15,40,General,Forward,40,2,175,0.086956522,3,Italian,,,,,,,,0
1324,10/21/19,12:15,40,General,Forward,36,1,150,-0.068322981,2,Italian,,,,,,,,0
1325,10/21/19,12:15,40,General,Forward,111,1,160,-0.00621118,3,Italian,,,,,,,,0
1326,10/21/19,12:15,40,General,Forward,36,1,150,-0.068322981,2,Italian,,,,,,,,0
1327,10/21/19,12:15,40,General,Forward,67,1,125,-0.223602484,3,Asian,,,,,,,,0
1328,10/21/19,12:15,40,General,Forward,99,2,185,0.149068323,5,Italian,,,,,,,,0
1329,10/21/19,12:30,15,Italian,Alchemy,60,1,155,-0.037267081,5,General,,,,5,,,,5
1330,10/21/19,12:30,15,Italian,Alchemy,95,2,175,0.086956522,5,Greek,,,,5,,,,5
1331,10/21/19,12:30,15,Italian,Alchemy,30,2,167,0.037267081,5,Asian,,,,5,,,,5
1332,10/21/19,12:30,15,Italian,Alchemy,41,2,140,-0.130434783,4,Italian,5,,,5,,,,10
1333,10/21/19,12:30,15,Italian,Alchemy,90,1,129,-0.198757764,5,Asian,,,,5,,,,5
1334,10/21/19,12:30,15,Italian,Alchemy,97,2,210,0.304347826,4,Italian,5,,,5,,,,10
1335,10/21/19,12:30,15,Italian,Alchemy,94,2,165,0.02484472,5,Italian,5,,,5,,,,10
1336,10/21/19,12:30,15,Italian,Alchemy,45,1,170,0.055900621,5,Italian,5,,,5,,,,10
1337,10/21/19,12:30,15,Italian,Alchemy,81,1,130,-0.192546584,4,Italian,5,,,5,,,,10
1338,10/21/19,12:30,15,Italian,Alchemy,71,1,140,-0.130434783,5,Italian,5,,,5,,,,10
1339,10/21/19,12:30,15,Italian,Alchemy,12,1,110,-0.316770186,5,Greek,,,,5,,,,5
1340,10/21/19,12:30,15,Italian,Alchemy,22,2,195,0.211180124,3,Italian,5,,,5,,,,10
1341,10/21/19,12:30,15,Italian,Alchemy,57,2,175,0.086956522,5,Italian,5,,,5,,,,10
1342,10/21/19,12:30,15,Italian,Alchemy,17,1,145,-0.099378882,2,General,,,,3,,,,3
1343,10/16/19,7:30,6,Healthy,Julia Burnett,43,1,135,-0.161490683,3,Mexican,,,,,,,6,0
1344,10/16/19,7:30,6,Healthy,Julia Burnett,80,2,145,-0.099378882,5,Asian,,,,,,,,0
1345,10/16/19,7:30,6,Healthy,Julia Burnett,121,1,156,-0.031055901,4,Italian,,,,,,,5,0
1346,10/16/19,7:30,6,Healthy,Julia Burnett,120,2,185,0.149068323,5,Indian,,,,,,,7,0
1347,10/16/19,7:30,6,Healthy,Julia Burnett,1,2,187,0.161490683,1,Arabic,,,,,,,,0
1348,10/16/19,12:00,12,General,PGC Committee,14,1,123,-0.236024845,5,Italian,,,,,,,,0
1349,10/16/19,12:00,12,General,PGC Committee,107,1,130,-0.192546584,5,Indian,,,,,,,,0
1350,10/16/19,12:00,12,General,PGC Committee,39,1,150,-0.068322981,4,General,5,,,,,,,5
1351,10/16/19,12:00,12,General,PGC Committee,46,1,113,-0.298136646,5,Italian,,,,,,,,0
1352,10/16/19,12:00,12,General,PGC Committee,77,1,150,-0.068322981,2,General,5,,,,,,,5
1353,10/16/19,12:00,12,General,PGC Committee,42,1,120,-0.254658385,4,Italian,,,,,,,,0
1354,10/16/19,12:00,12,General,PGC Committee,108,1,165,0.02484472,4,Asian,,,,,,,,0
1355,10/16/19,12:00,12,General,PGC Committee,62,1,118,-0.267080745,4,Italian,,,,,,,,0
1356,10/16/19,12:00,12,General,PGC Committee,110,1,200,0.242236025,2,Italian,,,,,,,,0
1357,10/16/19,12:00,12,General,PGC Committee,73,2,140,-0.130434783,4,Italian,,,,,,,,0
1358,10/16/19,12:00,12,General,PGC Committee,73,2,140,-0.130434783,4,Italian,,,,,,,,0
1359,10/16/19,12:30,12,Spanish,Ceres,51,2,169,0.049689441,2,Asian,,,,,,,,0
1360,10/16/19,12:30,12,Spanish,Ceres,25,1,105,-0.347826087,4,General,,,,,,,,0
1361,10/16/19,12:30,12,Spanish,Ceres,13,2,264,0.639751553,4,General,,,,,,,,0
1362,10/16/19,12:30,12,Spanish,Ceres,41,2,140,-0.130434783,4,Italian,,,,,,,,0
1363,10/16/19,12:30,12,Spanish,Ceres,6,1,190,0.180124224,4,General,,,,,,,,0
1364,10/16/19,12:30,12,Spanish,Ceres,85,1,167,0.037267081,5,Mexican,,,,,,,,0
1365,10/16/19,12:30,12,Spanish,Ceres,36,1,150,-0.068322981,2,Italian,,,,,,,,0
1366,10/16/19,12:30,12,Spanish,Ceres,11,1,116,-0.279503106,5,French,,,,,,,,0
1367,10/16/19,12:30,12,Spanish,Ceres,82,1,190,0.180124224,4,Italian,,,,,,,,0
1368,10/16/19,12:30,12,Spanish,Ceres,105,1,230,0.428571429,4,Italian,,,,,,,,0
1369,10/16/19,12:30,12,Spanish,Ceres,14,1,123,-0.236024845,5,Italian,,,,,,,,0
1370,10/16/19,14:00,20,General,COP26 Summit,52,2,185,0.149068323,5,Italian,,,,,,,,0
1371,10/16/19,14:00,20,General,COP26 Summit,120,2,185,0.149068323,5,Indian,,,,,,,,0
1372,10/16/19,14:00,20,General,COP26 Summit,124,2,135,-0.161490683,2,Italian,,,,,,,,0
1373,10/16/19,14:00,20,General,COP26 Summit,45,1,170,0.055900621,5,Italian,,,,,,,,0
1374,10/16/19,14:00,20,General,COP26 Summit,89,2,175,0.086956522,5,Mexican,,,,,,,,0
1375,10/16/19,14:00,20,General,COP26 Summit,74,2,200,0.242236025,3,Mexican,,,,,,,,0
1376,10/16/19,14:00,20,General,COP26 Summit,40,2,175,0.086956522,3,Italian,,,,,,,,0
1377,10/16/19,14:00,20,General,COP26 Summit,122,1,180,0.118012422,3,Mexican,,,,,,,,0
1378,10/16/19,14:00,20,General,COP26 Summit,84,1,127,-0.211180124,5,Spanish,,,,,,,,0
1379,10/16/19,14:00,20,General,COP26 Summit,107,1,130,-0.192546584,5,Indian,,,,,,,,0
1380,10/16/19,14:00,20,General,COP26 Summit,103,1,135,-0.161490683,5,Italian,,,,,,,,0
1381,10/16/19,14:00,20,General,COP26 Summit,74,2,200,0.242236025,3,Mexican,,,,,,,,0
1382,10/16/19,14:00,20,General,COP26 Summit,34,1,128,-0.204968944,4,Indian,,,,,,,,0
1383,10/16/19,14:00,20,General,COP26 Summit,111,1,160,-0.00621118,3,Italian,,,,,,,,0
1384,10/16/19,14:00,20,General,COP26 Summit,114,1,170,0.055900621,3,Italian,,,,,,,,0
1385,10/16/19,14:00,20,General,COP26 Summit,106,1,125,-0.223602484,4,Italian,,,,,,,,0
1386,10/16/19,14:00,20,General,COP26 Summit,59,1,155,-0.037267081,5,Asian,,,,,,,,0
1387,10/16/19,14:00,20,General,COP26 Summit,51,2,169,0.049689441,2,Asian,,,,,,,,0
1388,10/16/19,14:00,20,General,COP26 Summit,110,1,200,0.242236025,2,Italian,,,,,,,,0
1389,10/15/19,11:45,14,Greek,Florio,7,2,180,0.118012422,5,Spanish,,5,,,,,,5
1390,10/15/19,11:45,14,Greek,Florio,69,1,145,-0.099378882,4,Italian,,3,,,,,,3
